RegistrationType,Modalities,Subject,TimeElapsed,PreLandmarkError,PostLandmarkError
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_108,39.93572998046875,11.66591988468392,3.2720129223388064
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_137,51.969019174575806,19.199723566846934,2.0881783785859023
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_130,69.94177484512329,8.988508180588934,6.974039824516575
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_042,35.78283977508545,2.0318578549261868,1.9845238629611046
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_089,38.77185821533203,2.654852724470697,2.7421938086995503
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_045,26.648383140563965,1.6253026075676604,1.7991215394887596
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_073,42.84168291091919,6.960647903504064,4.42765861304427
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_087,31.948011875152588,3.259909974533262,1.3138001681869158
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_080,39.52494812011719,2.3063021729914084,1.3198748987045212
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_074,39.73613119125366,2.2459959365534834,1.729695338846744
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_020,31.53002691268921,1.8770675874927283,1.504282490699187
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_018,36.097744941711426,2.8695258847869916,1.6970454804651869
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_027,29.03009796142578,2.3425333145267584,1.624698027139176
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_011,38.93809914588928,4.611665449219872,3.1435910599207317
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_029,35.35118627548218,2.044780310802406,1.2631018727296806
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_016,38.13237714767456,3.784479283463888,1.1493664038884643
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_075,40.190361976623535,2.3778858233025586,1.492103148873325
