RegistrationType,Modalities,Subject,TimeElapsed,PreLandmarkError,PostLandmarkError
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_056,732.9541530609131,4.266743079815105,1.4238177341941494
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_056,731.6674721240997,4.266743079815105,1.2479378234321754
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_051,275.9507441520691,6.082080114789832,4.7443056396180285
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_051,270.282919883728,6.082080114789832,4.643167630597253
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_051,377.9526119232178,6.082080114789832,4.85168596132677
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_051,377.45186614990234,6.082080114789832,4.988821490287502
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_051,605.6923367977142,6.082080114789832,4.8622281475123
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_051,613.2937891483307,6.082080114789832,4.820764549278175
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_051,721.2230598926544,6.082080114789832,5.127155265217801
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_051,705.7430582046509,6.082080114789832,4.8868935209820545
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_058,282.9498448371887,6.74604248751786,4.633034633309975
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_058,289.92341017723083,6.74604248751786,2.680009899276389
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_058,396.4019498825073,6.74604248751786,3.407185412178754
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_058,382.0422420501709,6.74604248751786,2.4750947235867615
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_058,607.960333108902,6.74604248751786,5.009515674275264
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_058,640.803405046463,6.74604248751786,2.598991860182107
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_058,761.4848279953003,6.74604248751786,4.602858282475377
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_058,723.89084815979,6.74604248751786,2.367657013777908
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_067,282.4381980895996,3.406318602206775,1.8470172609251052
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_067,284.76933312416077,3.406318602206775,1.9891970667576644
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_067,379.25527024269104,3.406318602206775,1.7702207363168836
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_067,378.5055432319641,3.406318602206775,1.8768992654708385
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_067,618.6068041324615,3.406318602206775,2.0120749359628083
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_067,594.9401216506958,3.406318602206775,2.1397004487277824
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_067,709.9371287822723,3.406318602206775,1.8860343701536624
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_067,701.6279287338257,3.406318602206775,2.0062139513470365
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_093,277.04618287086487,2.5415785646855986,1.5439170656107084
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_093,280.1498591899872,2.5415785646855986,1.2636273968983163
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_093,391.9009988307953,2.5415785646855986,1.5520277455594313
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_093,419.6652090549469,2.5415785646855986,1.227313615421908
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_093,614.3623321056366,2.5415785646855986,1.6038289544904265
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_093,619.7819380760193,2.5415785646855986,1.2573717295003553
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_093,730.905091047287,2.5415785646855986,1.5339040524926681
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_093,749.9061858654022,2.5415785646855986,1.2114704603031636
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_094,274.0216419696808,6.554793801288981,3.4815473337964638
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_094,266.4177153110504,6.554793801288981,2.7447603420206677
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_094,375.336177110672,6.554793801288981,3.4479533787769197
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_094,383.3646640777588,6.554793801288981,2.9095350042219357
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_094,611.0329477787018,6.554793801288981,4.021201080426411
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_094,666.1620452404022,6.554793801288981,2.6117741267766412
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_094,704.2940471172333,6.554793801288981,3.8228984763452494
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_094,728.8678860664368,6.554793801288981,2.707591797982604
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_060,261.171599149704,2.8848732740042484,1.8514368342136254
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_060,275.89096689224243,2.8848732740042484,1.5662228713021669
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_060,337.8648099899292,2.8848732740042484,1.909956229667411
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_060,347.028883934021,2.8848732740042484,1.6028749543957417
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_060,613.9379198551178,2.8848732740042484,1.8408455225660436
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_060,594.2029037475586,2.8848732740042484,1.5986411705677377
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_060,689.5018229484558,2.8848732740042484,1.942438485208959
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_060,710.4736340045929,2.8848732740042484,1.62886827254528
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_112,274.3240969181061,13.16286967365499,2.648175006472217
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_112,265.23235297203064,13.16286967365499,3.0214788104024093
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_112,394.6040527820587,13.16286967365499,2.6096885098490543
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_112,402.7821218967438,13.16286967365499,3.134325856976848
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_112,658.6912777423859,13.16286967365499,4.669090826662993
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_112,613.284276008606,13.16286967365499,3.9508519591948583
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_112,766.7554721832275,13.16286967365499,5.031202238108281
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_112,730.2201488018036,13.16286967365499,4.100724680875453
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_115,290.9007909297943,14.946357481233326,7.31267729867718
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_115,278.046101808548,14.946357481233326,5.845954237210382
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_115,401.24914932250977,14.946357481233326,5.23272001320276
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_115,390.975622177124,14.946357481233326,4.062150550242239
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_115,605.047149181366,14.946357481233326,9.25820838068232
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_115,625.4301538467407,14.946357481233326,7.240494397353968
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_115,725.4694650173187,14.946357481233326,8.214317333853206
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_115,730.8593270778656,14.946357481233326,5.091557559499445
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_123,262.2088897228241,10.983175804001249,1.167691585227357
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_123,255.81714582443237,10.983175804001249,0.9995924461287528
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_123,384.8269166946411,10.983175804001249,0.8958587906485247
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_123,376.07108211517334,10.983175804001249,0.8037131556126832
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_123,616.4002900123596,10.983175804001249,1.4162393366240333
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_123,588.6283729076385,10.983175804001249,1.1817327215441882
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_123,711.5169150829315,10.983175804001249,1.0496473959127008
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_123,718.6620361804962,10.983175804001249,0.94831293657455
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_124,273.50547909736633,9.94494727163389,2.1381263872052356
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_124,290.1502206325531,9.94494727163389,1.6967361717762923
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_124,379.644070148468,9.94494727163389,1.4598098800715475
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_124,374.7559189796448,9.94494727163389,1.481482676054045
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_124,613.6195707321167,9.94494727163389,2.5982395160798752
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_124,603.1104609966278,9.94494727163389,2.312850655646358
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_124,732.6092360019684,9.94494727163389,2.2261428780020447
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_124,740.6320419311523,9.94494727163389,1.5178153457920118
"antsRegistrationSyN[s,2]",t1ce_flair,BraTSReg_125,273.06065702438354,7.593385071253981,1.1291428972873463
"antsRegistrationSyN[s,2]",t1ce_t2,BraTSReg_125,287.25169610977173,7.593385071253981,1.132166584220999
"antsRegistrationSyN[b,2,26]",t1ce_flair,BraTSReg_125,396.8481819629669,7.593385071253981,0.9827581102623337
"antsRegistrationSyN[b,2,26]",t1ce_t2,BraTSReg_125,381.86431097984314,7.593385071253981,0.9864937364879551
"antsRegistrationSyN[s,4]",t1ce_flair,BraTSReg_125,636.4993467330933,7.593385071253981,1.2222304019802428
"antsRegistrationSyN[s,4]",t1ce_t2,BraTSReg_125,622.7244968414307,7.593385071253981,1.3453072984960563
"antsRegistrationSyN[b,4,26]",t1ce_flair,BraTSReg_125,728.9581949710846,7.593385071253981,0.986350894680833
"antsRegistrationSyN[b,4,26]",t1ce_t2,BraTSReg_125,734.9616720676422,7.593385071253981,0.9896183726147766
