RegistrationType,Modalities,Subject,TimeElapsed,PreLandmarkError,PostLandmarkError
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_032,277.359158039093,3.219103390285459,3.5606716200982844
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_032,269.2250108718872,3.219103390285459,2.553261012823339
"antsRegistrationSyN[s,4]",t1,BraTSReg_032,352.2677888870239,3.219103390285459,1.376447985194351
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_032,345.053542137146,3.219103390285459,1.639907211776299
"antsRegistrationSyN[s,4]",flair,BraTSReg_032,334.56080317497253,3.219103390285459,4.46368464604459
"antsRegistrationSyN[s,4]",t2,BraTSReg_032,350.81636595726013,3.219103390285459,3.3940699097797506
"antsRegistrationSyN[s,2]",t1,BraTSReg_035,169.12084293365479,1.2750469233121475,1.3604225874285907
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_035,165.53460502624512,1.2750469233121475,1.2297114487818315
"antsRegistrationSyN[s,2]",flair,BraTSReg_035,166.2111508846283,1.2750469233121475,1.334809755870192
"antsRegistrationSyN[s,2]",t2,BraTSReg_035,162.9159438610077,1.2750469233121475,1.5980559054907142
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_035,267.79678606987,1.2750469233121475,1.384238134465485
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_035,270.2409739494324,1.2750469233121475,1.2370120705509742
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_035,273.7751030921936,1.2750469233121475,1.3150617109553193
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_035,269.56687116622925,1.2750469233121475,1.5874937791621144
"antsRegistrationSyN[s,4]",t1,BraTSReg_035,366.9162359237671,1.2750469233121475,1.2939573845748935
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_035,357.37966990470886,1.2750469233121475,1.1672674408246435
"antsRegistrationSyN[s,4]",flair,BraTSReg_035,342.74624514579773,1.2750469233121475,1.3333868143082144
"antsRegistrationSyN[s,4]",t2,BraTSReg_035,343.777578830719,1.2750469233121475,1.5692072679212543
"antsRegistrationSyN[s,2]",t1,BraTSReg_061,197.0575520992279,3.8785892161461533,4.021840653884021
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_061,171.77284002304077,3.8785892161461533,2.9155475261451573
"antsRegistrationSyN[s,2]",flair,BraTSReg_061,161.6339750289917,3.8785892161461533,3.278920982978482
"antsRegistrationSyN[s,2]",t2,BraTSReg_061,174.47405695915222,3.8785892161461533,3.7380136670607484
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_061,283.11551094055176,3.8785892161461533,4.1628625089885025
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_061,297.16219210624695,3.8785892161461533,2.8183339336743285
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_061,272.8340940475464,3.8785892161461533,3.3770595408584967
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_061,282.8205509185791,3.8785892161461533,3.7707226472844266
"antsRegistrationSyN[s,4]",t1,BraTSReg_061,374.19216895103455,3.8785892161461533,3.9085043550033323
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_061,361.8911769390106,3.8785892161461533,2.9778256263945675
"antsRegistrationSyN[s,4]",flair,BraTSReg_061,340.70368671417236,3.8785892161461533,3.269943369068491
"antsRegistrationSyN[s,4]",t2,BraTSReg_061,344.4428460597992,3.8785892161461533,3.7805099124139643
"antsRegistrationSyN[s,2]",t1,BraTSReg_095,175.33905506134033,2.9612392278166046,1.4413670578970375
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_095,156.77606987953186,2.9612392278166046,1.5283499916659404
"antsRegistrationSyN[s,2]",flair,BraTSReg_095,167.92860221862793,2.9612392278166046,1.7398636413512
"antsRegistrationSyN[s,2]",t2,BraTSReg_095,161.70740485191345,2.9612392278166046,1.3225907190709036
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_095,273.6210968494415,2.9612392278166046,1.5505933600662503
