RegistrationType,Modalities,Subject,TimeElapsed,PreLandmarkError,PostLandmarkError
antsRegistrationSyNQuick[a],t1ce,BraTSReg_094,4.130470037460327,6.554793801288981,4.113095845905582
antsRegistrationSyNQuick[a],flair,BraTSReg_094,4.0955400466918945,6.554793801288981,4.233690920427305
antsRegistrationSyNQuick[a],t2,BraTSReg_094,4.645954132080078,6.554793801288981,4.19595540523468
antsRegistrationSyNQuick[a],t1,BraTSReg_060,4.2379279136657715,2.8848732740042484,2.2371689667514256
antsRegistrationSyNQuick[a],t1ce,BraTSReg_060,4.472013711929321,2.8848732740042484,2.2399687644802038
antsRegistrationSyNQuick[a],flair,BraTSReg_060,3.8990542888641357,2.8848732740042484,2.3918288461499784
antsRegistrationSyNQuick[a],t2,BraTSReg_060,4.5133280754089355,2.8848732740042484,2.192119335671029
antsRegistrationSyNQuick[a],t1,BraTSReg_112,4.533657789230347,13.16286967365499,3.8057260185692043
antsRegistrationSyNQuick[a],t1ce,BraTSReg_112,4.01354193687439,13.16286967365499,3.914267111425871
antsRegistrationSyNQuick[a],flair,BraTSReg_112,3.9370980262756348,13.16286967365499,3.8518287894406678
antsRegistrationSyNQuick[a],t2,BraTSReg_112,4.36752986907959,13.16286967365499,3.94064631814378
antsRegistrationSyNQuick[a],t1,BraTSReg_115,4.51521110534668,14.946357481233326,12.646831468187022
antsRegistrationSyNQuick[a],t1ce,BraTSReg_115,4.566005229949951,14.946357481233326,12.686391268037776
antsRegistrationSyNQuick[a],flair,BraTSReg_115,4.6954121589660645,14.946357481233326,12.967524989453471
antsRegistrationSyNQuick[a],t2,BraTSReg_115,4.233221054077148,14.946357481233326,12.504281261338253
antsRegistrationSyNQuick[a],t1,BraTSReg_123,4.62390398979187,10.983175804001249,3.38652501634726
antsRegistrationSyNQuick[a],t1ce,BraTSReg_123,4.376871824264526,10.983175804001249,3.6146462367616734
antsRegistrationSyNQuick[a],flair,BraTSReg_123,4.585487127304077,10.983175804001249,4.136295588257355
antsRegistrationSyNQuick[a],t2,BraTSReg_123,4.8138511180877686,10.983175804001249,3.4538944908732927
antsRegistrationSyNQuick[a],t1,BraTSReg_124,4.222923040390015,9.94494727163389,4.509817399456312
antsRegistrationSyNQuick[a],t1ce,BraTSReg_124,4.297877073287964,9.94494727163389,4.613068081746233
antsRegistrationSyNQuick[a],flair,BraTSReg_124,4.594222068786621,9.94494727163389,4.662058752179297
antsRegistrationSyNQuick[a],t2,BraTSReg_124,4.194962024688721,9.94494727163389,4.370489006956747
antsRegistrationSyNQuick[a],t1,BraTSReg_125,4.744713068008423,7.593385071253981,3.197768315615106
antsRegistrationSyNQuick[a],t1ce,BraTSReg_125,4.36084771156311,7.593385071253981,3.4129935932097553
antsRegistrationSyNQuick[a],flair,BraTSReg_125,4.413597106933594,7.593385071253981,3.297372817541871
antsRegistrationSyNQuick[a],t2,BraTSReg_125,4.59731388092041,7.593385071253981,3.2867004394481754
antsRegistrationSyNQuick[a],t1,BraTSReg_122,4.820981979370117,7.806948656341601,1.8303917197546844
antsRegistrationSyNQuick[a],t1ce,BraTSReg_122,4.705343961715698,7.806948656341601,1.9087258926733834
antsRegistrationSyNQuick[a],flair,BraTSReg_122,4.012197256088257,7.806948656341601,1.7825262909159358
antsRegistrationSyNQuick[a],t2,BraTSReg_122,4.422465085983276,7.806948656341601,1.9530657787397598
antsRegistrationSyNQuick[a],t1,BraTSReg_114,4.542014837265015,7.806496655493366,4.921492355613909
antsRegistrationSyNQuick[a],t1ce,BraTSReg_114,4.593248128890991,7.806496655493366,4.00830739727448
antsRegistrationSyNQuick[a],flair,BraTSReg_114,4.169838190078735,7.806496655493366,3.980455566550785
antsRegistrationSyNQuick[a],t2,BraTSReg_114,4.243058919906616,7.806496655493366,3.8924861691964248
antsRegistrationSyNQuick[a],t1,BraTSReg_113,4.26967191696167,15.454531310228797,10.159662768669781
antsRegistrationSyNQuick[a],t1ce,BraTSReg_113,4.615612983703613,15.454531310228797,10.380569516428007
antsRegistrationSyNQuick[a],flair,BraTSReg_113,4.392650842666626,15.454531310228797,10.156162115346746
antsRegistrationSyNQuick[a],t2,BraTSReg_113,4.521790981292725,15.454531310228797,10.153175902157802
antsRegistrationSyNQuick[a],t1,BraTSReg_140,4.391803979873657,5.120132231036611,3.73858416952771
antsRegistrationSyNQuick[a],t1ce,BraTSReg_140,4.83417010307312,5.120132231036611,3.844984042149855
antsRegistrationSyNQuick[a],flair,BraTSReg_140,4.572517156600952,5.120132231036611,4.032160557284936
antsRegistrationSyNQuick[a],t2,BraTSReg_140,4.602228164672852,5.120132231036611,3.6521206288012458
antsRegistrationSyNQuick[a],t1,BraTSReg_131,4.597937107086182,13.8369648804963,6.009638362907488
antsRegistrationSyNQuick[a],t1ce,BraTSReg_131,4.612452268600464,13.8369648804963,5.926058875538167
antsRegistrationSyNQuick[a],flair,BraTSReg_131,4.758487939834595,13.8369648804963,5.979596610352039
antsRegistrationSyNQuick[a],t2,BraTSReg_131,4.4693310260772705,13.8369648804963,5.203897174259257
antsRegistrationSyNQuick[a],t1,BraTSReg_109,4.4566330909729,12.228604080978872,3.077713271573477
antsRegistrationSyNQuick[a],t1ce,BraTSReg_109,4.332525014877319,12.228604080978872,2.436201960320609
antsRegistrationSyNQuick[a],flair,BraTSReg_109,4.785554885864258,12.228604080978872,2.638489147451411
antsRegistrationSyNQuick[a],t2,BraTSReg_109,4.3159708976745605,12.228604080978872,2.3569372202102743
antsRegistrationSyNQuick[a],t1,BraTSReg_136,4.534969091415405,5.433871424373071,2.9355642882934965
antsRegistrationSyNQuick[a],t1ce,BraTSReg_136,4.420807838439941,5.433871424373071,2.3543908068213337
antsRegistrationSyNQuick[a],flair,BraTSReg_136,4.595664024353027,5.433871424373071,2.395061305834354
antsRegistrationSyNQuick[a],t2,BraTSReg_136,4.525208950042725,5.433871424373071,2.31635895551835
antsRegistrationSyNQuick[a],t1,BraTSReg_100,3.795821189880371,20.335147713083714,7.299803505166097
antsRegistrationSyNQuick[a],t1ce,BraTSReg_100,4.4628331661224365,20.335147713083714,6.799192227565047
antsRegistrationSyNQuick[a],flair,BraTSReg_100,4.592780828475952,20.335147713083714,6.976652597544604
antsRegistrationSyNQuick[a],t2,BraTSReg_100,4.188931941986084,20.335147713083714,5.98751073358348
antsRegistrationSyNQuick[a],t1,BraTSReg_138,4.705413103103638,12.846957864527479,1.5867324501516848
antsRegistrationSyNQuick[a],t1ce,BraTSReg_138,3.8060128688812256,12.846957864527479,1.5767384182415212
antsRegistrationSyNQuick[a],flair,BraTSReg_138,4.769459962844849,12.846957864527479,1.5513557431849332
antsRegistrationSyNQuick[a],t2,BraTSReg_138,4.801884889602661,12.846957864527479,1.7895200070303643
antsRegistrationSyNQuick[a],t1,BraTSReg_107,4.672940015792847,25.62864275936098,5.409189416955046
antsRegistrationSyNQuick[a],t1ce,BraTSReg_107,4.796100854873657,25.62864275936098,5.528326354745017
antsRegistrationSyNQuick[a],flair,BraTSReg_107,4.077832937240601,25.62864275936098,5.519377956802946
antsRegistrationSyNQuick[a],t2,BraTSReg_107,4.0688982009887695,25.62864275936098,5.51614569530504
antsRegistrationSyNQuick[a],t1,BraTSReg_139,3.9364709854125977,23.497705963256585,4.485234439785339
antsRegistrationSyNQuick[a],t1ce,BraTSReg_139,4.437427282333374,23.497705963256585,3.8803133977380866
antsRegistrationSyNQuick[a],flair,BraTSReg_139,3.5555129051208496,23.497705963256585,4.031898672857466
antsRegistrationSyNQuick[a],t2,BraTSReg_139,4.95227313041687,23.497705963256585,3.688238685203692
antsRegistrationSyNQuick[a],t1,BraTSReg_106,4.3928282260894775,9.438360173687261,8.645992030971922
antsRegistrationSyNQuick[a],t1ce,BraTSReg_106,4.737748861312866,9.438360173687261,8.42828065169012
antsRegistrationSyNQuick[a],flair,BraTSReg_106,4.626289129257202,9.438360173687261,8.635547546865466
antsRegistrationSyNQuick[a],t2,BraTSReg_106,4.813492059707642,9.438360173687261,8.305430219177097
antsRegistrationSyNQuick[a],t1,BraTSReg_101,3.7775070667266846,15.349726512652422,5.685307331858777
antsRegistrationSyNQuick[a],t1ce,BraTSReg_101,4.135263919830322,15.349726512652422,4.976122389922151
antsRegistrationSyNQuick[a],flair,BraTSReg_101,4.018328905105591,15.349726512652422,5.355006252190313
antsRegistrationSyNQuick[a],t2,BraTSReg_101,4.403578042984009,15.349726512652422,4.848858812690345
antsRegistrationSyNQuick[a],t1,BraTSReg_108,4.586483001708984,11.66591988468392,2.865825270783112
antsRegistrationSyNQuick[a],t1ce,BraTSReg_108,4.135336875915527,11.66591988468392,2.457061337245194
antsRegistrationSyNQuick[a],flair,BraTSReg_108,4.3401758670806885,11.66591988468392,2.5851433406843283
antsRegistrationSyNQuick[a],t2,BraTSReg_108,4.521489143371582,11.66591988468392,2.429092494863094
antsRegistrationSyNQuick[a],t1,BraTSReg_137,4.4913647174835205,19.199723566846934,3.948858111121918
antsRegistrationSyNQuick[a],t1ce,BraTSReg_137,4.450878381729126,19.199723566846934,4.1835959068786135
antsRegistrationSyNQuick[a],flair,BraTSReg_137,4.6216630935668945,19.199723566846934,4.360631777866208
antsRegistrationSyNQuick[a],t2,BraTSReg_137,4.916171073913574,19.199723566846934,4.3711931752052475
antsRegistrationSyNQuick[a],t1,BraTSReg_130,4.588386058807373,8.988508180588934,3.8510008712555654
antsRegistrationSyNQuick[a],t1ce,BraTSReg_130,3.976696729660034,8.988508180588934,4.051727379763492
antsRegistrationSyNQuick[a],flair,BraTSReg_130,4.875396013259888,8.988508180588934,4.026986454633173
antsRegistrationSyNQuick[a],t2,BraTSReg_130,5.364914178848267,8.988508180588934,4.358539040270096
antsRegistrationSyNQuick[a],t1,BraTSReg_042,5.606534004211426,2.0318578549261868,2.04617464008732
antsRegistrationSyNQuick[a],t1ce,BraTSReg_042,5.151100158691406,2.0318578549261868,2.012129319791542
antsRegistrationSyNQuick[a],flair,BraTSReg_042,6.9623260498046875,2.0318578549261868,2.027813061946961
antsRegistrationSyNQuick[a],t2,BraTSReg_042,6.2191948890686035,2.0318578549261868,2.0185955287385275
antsRegistrationSyNQuick[a],t1,BraTSReg_089,5.508084058761597,2.654852724470697,2.7752178600115323
antsRegistrationSyNQuick[a],t1ce,BraTSReg_089,3.6121108531951904,2.654852724470697,2.9131801179990604
antsRegistrationSyNQuick[a],flair,BraTSReg_089,4.230982780456543,2.654852724470697,2.7539517616050277
antsRegistrationSyNQuick[a],t2,BraTSReg_089,4.734498023986816,2.654852724470697,2.7341639978554535
antsRegistrationSyNQuick[a],t1,BraTSReg_045,4.9378297328948975,1.6253026075676604,1.6324860904350176
antsRegistrationSyNQuick[a],t1ce,BraTSReg_045,4.438601970672607,1.6253026075676604,1.6284030055341863
antsRegistrationSyNQuick[a],flair,BraTSReg_045,4.445018768310547,1.6253026075676604,1.6037202487113404
antsRegistrationSyNQuick[a],t2,BraTSReg_045,4.5392067432403564,1.6253026075676604,1.6926726028469152
antsRegistrationSyNQuick[a],t1,BraTSReg_073,3.5711748600006104,6.960647903504064,6.030191361249023
